id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25787225,"Private Bedroom, 2 twin beds. Walk to Red Line T",43544288,Susan,,Dorchester,42.28441,-71.07228,Private room,49,1,26,2019-09-01,1.65,19,356
25787914,"Queen & Double Beds, Walk to Red Line T",43544288,Susan,,Dorchester,42.2841,-71.07043,Private room,60,1,17,2019-09-18,1.17,19,365
25804129,Walk to Fanueil Hall: 4 Bed / 2.5 Bath plus Patio!,8118901,Amanda,,Charlestown,42.37561,-71.06109,Entire home/apt,700,4,12,2019-09-08,0.80,1,184
25809288,Private room1/Large Living RM/Eat in KC/Queen BD,108778022,Ye,,West Roxbury,42.27546,-71.14956,Private room,55,1,22,2019-07-12,1.41,5,0
25812148,Private room2//Large LV/1BT/Eat in KC/Full BD,108778022,Ye,,West Roxbury,42.27532,-71.15006,Private room,50,1,15,2019-07-16,0.96,5,47
25813086,Private room 3/LR//Eat in KC/2 Twin BDs/,108778022,Ye,,West Roxbury,42.27544,-71.14902,Private room,50,1,13,2018-08-31,0.83,5,47
25814695,"Retreat into Beauty, Peace, and Light",8899748,One,,Roslindale,42.27083,-71.13147,Private room,37,2,41,2018-12-24,2.62,1,0
25817486,"Bedroom-Queen Bed, Near Red Line T, Free WiFi",43544288,Susan,,Dorchester,42.2838,-71.07063,Private room,39,1,13,2019-08-23,0.85,19,357
25837184,"Loft in Back Bay w/pool, gym, concierge",19957302,Lu,,Fenway,42.34504,-71.08915,Entire home/apt,200,3,2,2019-03-16,0.14,1,0
25910396,The Relaxing Room,187707739,Yehuda,,Allston,42.35379,-71.13755,Private room,77,2,10,2018-09-16,0.67,6,109
25913476,Luxury Condo Downtown Boston Sleeps 10 3 Full Bath,18943326,Nicole,,South Boston,42.3409,-71.05806,Entire home/apt,369,3,54,2019-09-06,3.84,1,240
25913742,The Elegant Way,187707739,Yehuda,,Allston,42.35342,-71.13648,Private room,82,2,21,2019-02-25,1.36,6,109
25913993,Spacious & Luxury Room,187707739,Yehuda,,Allston,42.35178,-71.13588,Private room,112,1,8,2018-11-30,0.53,6,109
25914231,Life Is Beautiful,187707739,Yehuda,,Allston,42.35401,-71.13649,Private room,65,2,14,2018-11-23,0.90,6,109
25914450,Lovely Day,187707739,Yehuda,,Allston,42.35376,-71.13733,Private room,65,2,19,2018-12-01,1.23,6,109
25914637,Romantic Mind,187707739,Yehuda,,Allston,42.35221,-71.13742,Private room,69,2,21,2018-11-12,1.35,6,109
25916566,Entire apt in Boston neighborhood of Brighton,167944204,Gary,,Brighton,42.35037,-71.16497,Entire home/apt,150,1,98,2019-09-19,6.41,2,53
25933888,BOSTON LOFT/Large  2BED By Logan Airport&Train,9073339,Elisangela,,East Boston,42.37999,-71.0357,Entire home/apt,300,1,45,2019-09-16,3.10,3,308
25936605,BEAUTIFUL STUDIO RIGHT NEXT TO THE STATE HOUSE!,5259356,Anna,,Downtown,42.35926,-71.06206,Entire home/apt,99,28,30,2019-06-29,2.05,1,279
25947332,Affluent 3 Bedroom 3 Bath Condo Downtown Boston,152237835,Sabrina,,South Boston,42.34347,-71.05902,Entire home/apt,325,3,48,2019-09-08,3.27,1,235
25971732,One Bedroom in Boston's Back Bay Neighborhood #110,18202088,Luxurious,,Back Bay,42.3454,-71.07992,Entire home/apt,296,2,0,,,18,0
25975436,Stay in a GoLocal American-Made Suite in Back Bay!,18202088,Luxurious,,Back Bay,42.34643,-71.0794,Entire home/apt,287,5,1,2018-10-04,0.08,18,0
26005227,Heart of the South End!  Reviews on 2nd listing!,432317,Julie,,South End,42.34544,-71.06909,Entire home/apt,95,2,2,2018-11-17,0.16,2,0
26012594,⭐Regatta stay mins to Cambridge/DT Train Free Prkg,25203946,Eder,,Dorchester,42.30953,-71.06248,Entire home/apt,267,2,18,2019-08-11,1.24,17,358
26025228,~*5 Min Walk to Subway*~ SOLSTICE,14016102,Jovan,,Dorchester,42.30239,-71.06421,Entire home/apt,180,1,39,2019-09-06,3.02,5,61
26031821,"Great Studio @ TD Garden, MGH, MIT & Downtown",133407298,Florencia,,Downtown,42.36532,-71.06337,Entire home/apt,159,1,110,2019-09-04,7.14,6,25
26038867,✪Villa5 2beds 4m to Dowtown stepsto T w/freeprk✪,25203946,Eder,,Dorchester,42.30969,-71.06207,Private room,65,2,20,2019-07-21,1.32,17,359
26051186,✪2double min to Fenway/D-Town near train freeprkg,25203946,Eder,,Dorchester,42.30945,-71.06168,Private room,59,2,17,2019-09-01,1.10,17,361
26052117,✪Sunny Room w/Smartv 4m to City stepsto T freeprk✪,25203946,Eder,,Dorchester,42.31113,-71.06199,Private room,73,2,14,2019-09-19,0.95,17,277
26052303,Private Master Bedroom in Boston!,174069518,Eric,,South Boston Waterfront,42.34799,-71.04923,Private room,99,1,6,2019-03-01,0.44,3,0
26060933,Sonder | Boston Common | Dashing 2BR + Laundry,12243051,Sonder,,Chinatown,42.35155,-71.06278,Entire home/apt,341,2,2,2019-09-04,1.58,240,128
26062023,Sonder | Boston Common | Peaceful 2BR + Laundry,12243051,Sonder,,Downtown,42.35108,-71.06325,Entire home/apt,363,2,15,2019-08-22,1.04,240,126
26064461,Beacon Hill Studio - Free Subway Pass Included,44948848,Sean,,Beacon Hill,42.35979,-71.06642,Entire home/apt,199,1,85,2019-08-25,5.59,1,51
26065119,Historic Brownstone Studio in Fenway/Kenmore,193253036,Eric,,Fenway,42.35098,-71.0966,Entire home/apt,130,1,6,2018-07-24,0.40,1,0
26066073,✪Spacious King mins to train Fenway/D-Town freeprk,25203946,Eder,,Dorchester,42.31081,-71.06179,Private room,60,2,21,2019-09-15,1.38,17,359
26066238,✪Double mins to Fenway/D-Town steps 2train freeprk,25203946,Eder,,Dorchester,42.31106,-71.06359,Private room,47,2,10,2019-09-04,0.71,17,357
26074516,Clarita's Place 6,148305529,Clara M,,Brighton,42.35834,-71.14238,Private room,75,1,34,2019-09-07,2.34,6,174
26102579,Lovely Executive Studio in East Boston,18202088,Luxurious,,East Boston,42.36803,-71.03993,Entire home/apt,186,1,7,2019-04-29,0.55,18,39
26104302,Studio Apartment at East Pier Near Water,18202088,Luxurious,,East Boston,42.36762,-71.04014,Entire home/apt,186,1,1,2019-05-20,0.24,18,30
26104687,Lovely Studio Apartment at East Pier,18202088,Luxurious,,East Boston,42.36611,-71.04082,Entire home/apt,186,2,6,2019-06-09,0.88,18,28
26105250,Studio Apartment at East Boston Pier Near Water,18202088,Luxurious,,East Boston,42.36698,-71.04061,Entire home/apt,186,2,7,2019-09-18,0.51,18,31
26105589,Accessible Studio Just Miles From Logan Airport,18202088,Luxurious,,East Boston,42.36773,-71.04123,Entire home/apt,186,2,2,2018-09-02,0.15,18,23
26108847,Cozy Studio Apartment at East Pier EB117,18202088,Luxurious,,East Boston,42.36741,-71.04162,Entire home/apt,186,1,4,2019-08-17,0.81,18,38
26109078,Executive Studio in East Boston,18202088,Luxurious,,East Boston,42.36631,-71.04109,Entire home/apt,186,1,4,2019-05-27,0.67,18,20
26109200,Lovely Executive Studio in East Boston EB2-29,18202088,Luxurious,,East Boston,42.36833,-71.04153,Entire home/apt,186,1,4,2019-06-15,0.69,18,29
26109264,Beautiful Executive Studio in East Boston EB2-31,18202088,Luxurious,,East Boston,42.36823,-71.04193,Entire home/apt,186,20,0,,,18,25
26122149,Downtown Boston Medical 2BRApt Near Boston Common!,163251048,Jen,,Dorchester,42.28774,-71.07044,Entire home/apt,299,3,0,,,56,186
26127318,RIVER AND CITY VIEWS! Walk Everywhere.  LOCATION!,9529655,Suzanne,,Fenway,42.35079,-71.09388,Entire home/apt,235,31,1,2018-08-15,0.07,4,218
26130049,SIMPLICITY IN THE CITY Near Airport & DownTown!,196414856,S,,East Boston,42.37211,-71.03456,Private room,64,31,52,2019-06-07,3.44,1,90
26130154,"Spacious Boston Bedroom, Free Parking, next to T!",196415169,Josh & Whitney,,Mission Hill,42.32803,-71.10666,Private room,50,2,37,2019-09-01,2.59,1,10
26130187,North End One bedroom 1 minute walk to Hanvover St,38997,Michelle,,North End,42.36452,-71.05414,Entire home/apt,179,31,1,2019-06-01,0.26,11,311
26131758,Nice Executive Studio in East Boston EB2-33,18202088,Luxurious,,East Boston,42.36772,-71.04121,Entire home/apt,186,1,0,,,18,31
26132354,Wonderful Studio In East Boston EB2-37,18202088,Luxurious,,East Boston,42.36843,-71.04131,Entire home/apt,186,1,0,,,18,24
26132457,Charming and cozy private bedroom in Artist House,186813303,Daniel And Maya,,Jamaica Plain,42.31397,-71.09798,Private room,60,1,26,2019-03-03,1.71,1,0
26132566,Cozy Studio In East Boston EB2-39,18202088,Luxurious,,East Boston,42.36791,-71.04008,Entire home/apt,186,1,0,,,18,28
26138090,Comfortable room in Dorchester (#1),188413439,Hilson,,Dorchester,42.3065,-71.06666,Private room,65,2,48,2019-09-18,3.27,4,61
26157305,Entire Home Boston,183403925,Kim,,Roslindale,42.27223,-71.12335,Entire home/apt,164,2,48,2019-09-10,3.22,1,324
26160905,"PRIVATE, COZY, CLEAN & COMFORTABLE 1 BEDROOM APT.",196631266,Nakeisha,,Dorchester,42.28954,-71.07624,Entire home/apt,125,1,78,2019-08-23,5.15,2,147
26163695,Bina’s Home away from Home 3,153568352,Sabina & Frederick,,Mattapan,42.27869,-71.08685,Private room,75,1,61,2019-09-08,4.72,5,160
26200803,Cozy and Spacious  Apartment Near Downtown Boston,196695287,Mina,,Dorchester,42.30421,-71.06304,Entire home/apt,139,2,38,2019-08-22,2.59,6,0
26207713,Room in beautiful apartment,80595835,Liviu,,Jamaica Plain,42.3214,-71.11435,Private room,65,30,6,2018-10-15,0.39,2,45
26214081,Beacon Hill Two Bedroom,4020046,Krysti,,Beacon Hill,42.35946,-71.06416,Entire home/apt,220,3,4,2018-08-28,0.28,4,0
26223565,W24--2 twin beds Bedroom. Walk to Red Line T,43544288,Susan,,Dorchester,42.28444,-71.07179,Private room,48,1,15,2019-07-17,0.99,19,356
26226398,72 Revere Street Studio!,76545076,Taylor,,Beacon Hill,42.35866,-71.06852,Entire home/apt,135,1,76,2019-09-08,5.19,13,0
26235532,4A BU Med Ctr/NEU/HCC/south end sunny cozy room,41932249,Ann,,Roxbury,42.33634,-71.07786,Private room,77,1,31,2019-08-17,2.22,20,0
26246423,"Spacious Apt W/ Private Decks in Boston, JP",52165995,Brian,,Jamaica Plain,42.31195,-71.10121,Entire home/apt,150,3,7,2018-10-08,0.48,1,0
26252951,Southie Home | Walk to Beach | with Patio,110658696,Victoria,,South Boston,42.3336,-71.04942,Private room,100,1,55,2019-09-04,3.66,1,59
26276722,Summer Sublet in the South End,10701411,Courtney,,South End,42.34214,-71.08156,Private room,55,60,4,2018-08-12,0.27,1,0
26280370,Boston Commons Condos 2BD/2BA 3,8534462,Corp Condos & Apts,,Downtown,42.35428,-71.06057,Entire home/apt,400,2,7,2019-01-24,0.56,136,354
26280467,Boston Commons Condos 2BD/2BA 2,8534462,Corp Condos & Apts,,Downtown,42.35397,-71.06075,Entire home/apt,400,2,9,2018-12-03,0.62,136,354
26280557,Boston Commons Condos 2BD/2BA 4,8534462,Corp Condos & Apts,,Downtown,42.35469,-71.06118,Entire home/apt,400,2,5,2018-12-27,0.35,136,355
26299440,"Bright, luxe, modern 3/2.5 JP townhome + roofdeck!",558997,Jancy,,Jamaica Plain,42.30545,-71.11336,Entire home/apt,325,4,5,2019-07-07,0.35,2,48
26332389,Summer Sublet - Female Only,124603737,Pratik,,Mission Hill,42.33092,-71.09592,Shared room,18,6,0,,,1,0
26333739,"Classy, Cozy South End Unit",119265681,Maude,,South End,42.34357,-71.07022,Entire home/apt,250,29,40,2019-09-19,3.15,2,52
26360101,H-kingdom | Smart Home | Cozy renovated,73201898,Hanqing,,East Boston,42.38931,-70.99595,Private room,86,2,43,2019-08-23,2.95,1,292
26361101,One Bedroom in the heart of Back Bay #307,18202088,Luxurious,,Back Bay,42.34677,-71.07839,Entire home/apt,289,3,7,2019-05-24,0.56,18,0
26361743,2 Bedroom in Boston's Back Bay! #203,18202088,Luxurious,,Back Bay,42.34647,-71.0781,Entire home/apt,289,2,4,2019-06-01,0.28,18,0
26363898,(HB) Downtown Loft! Spacious and Comfortable!,21184200,Airbnb,,Downtown,42.35697,-71.05249,Entire home/apt,175,2,36,2019-09-19,2.47,27,67
26366385,Spacious bedroom in Dorchester (#2),188413439,Hilson,,Dorchester,42.30585,-71.06705,Private room,48,1,59,2019-09-16,4.00,4,68
26366570,Twin bedroom in Dorchester (#3),188413439,Hilson,,Dorchester,42.30661,-71.06706,Private room,48,2,81,2019-09-15,5.51,4,41
26367912,Newly Renovated Loft Apartment in Back Bay/Fenway,10766236,Colby,,Fenway,42.34531,-71.089,Private room,97,1,1,2018-08-09,0.07,1,0
26369295,Cozy bedroom in Dorchester (#4),188413439,Hilson,,Dorchester,42.30726,-71.06658,Private room,48,1,93,2019-09-20,6.38,4,59
26393530,CIAO,30911871,Erica,,South Boston Waterfront,42.35396,-71.0457,Entire home/apt,1000,1,0,,,1,90
26395595,Separate entrance in-law suite in heart of JP,145681148,Marianne,,Jamaica Plain,42.30567,-71.11628,Entire home/apt,90,1,62,2019-08-16,4.27,2,58
26418311,Comfortable Living Room Near Everything,39730545,Tony,,South Boston Waterfront,42.34547,-71.05058,Hotel room,150,1,30,2019-09-22,2.27,2,82
26422402,1 Bedroom Apartment in Beautiful Victorian,3843462,Eric,,Dorchester,42.29206,-71.04994,Entire home/apt,100,2,33,2019-09-11,2.79,2,79
26423316,Charming Convenience (10 min T ride into Downtown),198679236,Maria,,Dorchester,42.31573,-71.05801,Private room,73,1,88,2019-09-22,6.08,2,257
26429376,"Private room, 5 mins to Airport & Train Station",17658696,Stephen,,East Boston,42.37408,-71.0339,Private room,60,1,61,2019-08-25,4.63,1,0
26446700,Sonder | The Continuum | Beautiful 1BR + Gym,12243051,Sonder,,Allston,42.36412,-71.12947,Entire home/apt,335,2,10,2019-05-31,0.68,240,59
26450780,Sonder | The Continuum | Extravagant 2BR + Gym,12243051,Sonder,,Allston,42.36473,-71.12975,Entire home/apt,505,2,7,2019-05-25,0.48,240,67
26450816,Sonder | Albany | Desirable 2BR + Kitchen,12243051,Sonder,,South End,42.33646,-71.06985,Entire home/apt,260,2,10,2019-09-08,0.68,240,143
26452180,Sonder | Albany | Beautiful 2BR + Kitchen,12243051,Sonder,,South End,42.33773,-71.06796,Entire home/apt,274,2,22,2019-08-26,1.51,240,135
26463536,Victorian Boston Home,27005374,Nancy,,Dorchester,42.28714,-71.06967,Entire home/apt,65,91,3,2019-09-02,0.23,1,276
26471620,Shared Room by a Shopping Center 2.1,78962454,Micah,,Roxbury,42.31868,-71.08154,Shared room,26,1,26,2019-07-10,1.79,25,0
26472055,Shared Room by a Shopping Center 2.2,78962454,Micah,,Roxbury,42.31756,-71.08059,Shared room,26,1,21,2019-08-10,1.45,25,62
26472289,Shared Room by a Shopping Center 3.1,78962454,Micah,,Roxbury,42.31894,-71.08065,Shared room,26,1,26,2019-08-04,1.77,25,0
26473739,Shared Room by a Shopping Center 3.2,78962454,Micah,,Roxbury,42.31667,-71.0818,Shared room,26,1,22,2019-07-28,1.51,25,0
26473862,*FEMALE ONLY* Shared Room by a Shopping Center 4.2,78962454,Micah,,Roxbury,42.31853,-71.08226,Shared room,26,1,22,2019-06-14,1.50,25,95
26502776,Beacon Hill Penthouse★New Luxury Renovation★5 Star,59234220,Lara,,Beacon Hill,42.35752,-71.07121,Entire home/apt,189,4,15,2019-04-18,1.09,8,3
26528105,★Super Prime Location★Full Luxury★Postcard Perfect,59234220,Lara,,Beacon Hill,42.35767,-71.06973,Entire home/apt,149,28,22,2019-05-05,1.59,8,0
26528944,Private Living Room in Downtown,76001610,Sophia,,Downtown,42.35501,-71.0628,Private room,200,2,5,2019-02-03,0.41,3,0
26529946,Sonder | The Continuum | Classic 2BR + Patio,12243051,Sonder,,Allston,42.36303,-71.13131,Entire home/apt,528,2,12,2019-06-14,1.16,240,76
26532751,"SUMMER STAY, GREAT for Intern students/business",156053359,Ken,,Dorchester,42.2901,-71.06848,Private room,45,14,3,2019-07-25,0.24,8,134
26562415,"Koreatown and BU, direct T access to downtown",25205019,Emily,,Allston,42.35174,-71.13286,Private room,50,2,4,2019-05-26,0.30,1,0
26631986,Historic Getaway in Charlestown,97401883,Jake,,Charlestown,42.37479,-71.05755,Entire home/apt,15,2,29,2019-09-18,2.05,1,14
26632411,"Spectacular Downtown 2 Bdroom, 2 Balcony Penthouse",47784474,Jonathan,,West End,42.36424,-71.06419,Entire home/apt,250,2,29,2018-12-23,2.16,1,0
26640934,Private room&bathroom. 20min to Center of Boston,188582312,Dania,,West Roxbury,42.28448,-71.16078,Private room,45,1,70,2019-09-10,5.02,1,106
26655662,"Cozy Room (10 min T ride to Downton, Boston)",198679236,Maria,,Dorchester,42.31563,-71.05704,Private room,63,1,74,2019-09-19,5.10,2,234
26656189,Single Family House in heart of South Boston,21538402,Kayla,,South Boston,42.33379,-71.04728,Entire home/apt,399,2,7,2019-06-12,0.48,1,360
26660947,Sonder | Albany | Welcoming 1BR + Kitchen,12243051,Sonder,,South End,42.33802,-71.06796,Entire home/apt,218,2,9,2019-06-16,0.70,240,140
26661682,Sonder | Albany | Lovely 2BR + Kitchen,12243051,Sonder,,South End,42.33688,-71.068,Entire home/apt,277,2,7,2019-08-20,0.51,240,127
26662386,Sonder | Albany | Tranquil 2BR + Kitchen,12243051,Sonder,,South End,42.33664,-71.06782,Entire home/apt,260,2,7,2019-09-02,0.54,240,129
26662613,Sonder | Albany | Sun-Filled 2BR + Kitchen,12243051,Sonder,,South End,42.33605,-71.069,Entire home/apt,255,2,9,2019-09-03,0.69,240,133
26685504,Steps to Jamaica Pond / Emerald Necklace (Boston),33556473,Anita,,Jamaica Plain,42.32242,-71.11532,Entire home/apt,199,1,4,2018-08-08,0.28,1,0
26719839,Spacious Two Bedroom Apartment. Free Parking &Wifi,200926376,Blerina,,Roxbury,42.31169,-71.08825,Entire home/apt,93,1,152,2019-09-19,10.43,1,163
26720531,"Bedroom-Queen&Twin, Walk to T Free WiFi&Parking",43544288,Susan,,Dorchester,42.28294,-71.07032,Private room,50,1,11,2019-06-02,0.75,19,295
26748319,Sonder | Boston Common | Timeless 2BR + Laundry,12243051,Sonder,,Downtown,42.35125,-71.06357,Entire home/apt,336,2,14,2019-08-26,1.16,240,126
26748656,South End Apartment - Best location in the city!,3294478,Christina,,South End,42.34582,-71.07437,Entire home/apt,165,2,0,,,1,20
26750505,#201 Boston Private AC Twin BR 免费咖啡 禁烟,105851798,Anne,,Dorchester,42.30935,-71.0659,Private room,45,28,18,2019-06-11,1.30,20,271
26753806,5⭐ Couples Flat in Gaslight District + Parking,11410590,Nika & Tony,,Charlestown,42.37508,-71.06278,Entire home/apt,125,1,73,2019-09-06,5.19,5,148
26759283,Boston Commons Condos 1BD 1,8534462,Corp Condos & Apts,,Downtown,42.35233,-71.06468,Entire home/apt,199,2,5,2018-10-24,0.34,136,209
26778454,"JP this WINTER, One Bedroom, MONTHLY Discounts!",43613912,Drew,,Jamaica Plain,42.30617,-71.10549,Entire home/apt,125,3,3,2019-08-10,0.23,3,121
26778714,2nd Floor with Everything,5430185,Laura,,South End,42.34361,-71.07353,Entire home/apt,195,5,14,2019-09-06,1.52,7,152
26783190,East Boston - Jeffries Point  Entire Guest Suite,25545738,Cynthia,,East Boston,42.36562,-71.0318,Entire home/apt,120,2,14,2019-09-15,0.98,1,2
26786129,TOP Floor 2 Bd w/Elevator & Views on Freedom Trail,133896701,David,,North End,42.36283,-71.05464,Entire home/apt,275,2,78,2019-09-16,5.38,4,14
26786953,"Stunning Waterviews, 1 stop away from downtown!",87497249,Gabriella,,East Boston,42.36358,-71.03078,Entire home/apt,250,3,10,2019-08-11,0.74,1,0
26787311,A Friend’s Place,189401481,Donalyn,,Dorchester,42.29658,-71.08253,Private room,50,1,126,2019-09-08,8.65,3,13
26787436,"Nice Room w/ Queen bed, Walk to Red Line T",43544288,Susan,,Dorchester,42.28264,-71.07097,Private room,48,1,18,2019-09-01,1.24,19,365
26828892,Shelly's Swan Room,139072570,Lance And Shelly,,East Boston,42.38241,-71.02251,Private room,70,1,141,2019-09-05,9.79,5,237
26832145,Convention Center Convenience - 2BR -Beats a Hotel,174069518,Eric,,South Boston Waterfront,42.3494,-71.04815,Entire home/apt,450,1,9,2019-05-15,0.65,3,0
26835422,The Best Private Bedroom Above Boston!,174069518,Eric,,South Boston Waterfront,42.34957,-71.04926,Private room,200,1,93,2019-06-01,6.43,3,0
26835473,Magnificent Medical 1BR Apt at Mass General!!,163251048,Jen,,West End,42.36502,-71.0686,Entire home/apt,249,3,2,2019-01-29,0.25,56,184
26847026,Spacious & Elegant Boston Apartment,196695287,Mina,,Dorchester,42.30411,-71.06482,Entire home/apt,191,2,21,2019-08-10,1.88,6,0
26849307,Apartment near transit/free parking/self check-in,201935605,Sherwin,,Hyde Park,42.25048,-71.11604,Entire home/apt,120,30,34,2019-04-28,2.42,5,152
26849309,Cozy Apt near transit/free parking/self check-in,201935605,Sherwin,,Hyde Park,42.24987,-71.11754,Entire home/apt,85,30,42,2019-08-03,3.01,5,141
26868598,Two bedroom that’s great for a family with kids!,163359051,Chad,,Brighton,42.34165,-71.14831,Entire home/apt,225,4,1,2018-07-24,0.07,1,0
26878627,Luxury Cozy Apartment in Boston,180797333,Natalie,,Back Bay,42.34602,-71.08611,Private room,249,1,0,,,1,0
26879063,Boston Apartment,31891783,Aly,,East Boston,42.36962,-71.03733,Entire home/apt,111,3,0,,,1,0
26885536,Backbay/Downtown studio sized space for Females,25911903,Esha,,Back Bay,42.34319,-71.08217,Private room,40,7,18,2019-08-31,1.29,2,84
26893347,★10 min from Downtown★,202301643,Pinar&Kubra,,South Boston,42.33,-71.05863,Private room,65,1,67,2019-09-01,5.28,2,46
26893801,Art Room (Near Subway - 2 stops from downtown),202301643,Pinar&Kubra,,South Boston,42.33138,-71.05696,Private room,74,1,67,2019-09-02,5.22,2,44
26894212,Sunny JP Home  - walk to everything!,25546494,Liz,,Jamaica Plain,42.32159,-71.10985,Entire home/apt,225,3,4,2018-10-22,0.30,1,0
